coluna1,coluna2,Coluna3
1,-0.4838549997496743,B
15,3.280476434417711,B
80,-2.244216749639951,C
18,-0.13703589157815874,B
94,-0.41456517078511995,A
41,0.851048539077332,B
12,0.9219662044970253,B
81,-0.277139339282912,B
63,1.182915655156031,A
22,-0.5595849002989353,A
98,1.5366257741074285,C
55,-2.89945354022285,A
36,0.4644199664132303,B
89,-0.274978588013473,C
85,-0.040285920741454116,C
77,-1.1302812676326504,C
22,0.7942157553160257,C
0,1.0128599663274365,A
64,-0.8039206297295882,C
42,-0.05129364957310146,A
47,-0.7541078555562336,A
60,-1.2500943153074986,C
67,2.472924795812174,B
76,-0.5326663379209832,C
21,0.6081846927792719,C
41,-0.42481929322405176,A
1,0.03727888311852757,A
94,-1.0969216567373552,B
87,-1.042871057955113,B
10,0.11752245391821653,C
52,0.5377800594521022,B
63,-0.43270767543545147,B
63,0.9724097786036947,B
38,-0.29662943409444403,B
96,0.08323480099427054,C
17,-0.6305446690325558,C
21,-1.8576901407067898,B
16,-1.0455968507567448,B
50,0.2990239909743733,B
16,-1.4101076284603915,B
35,0.08878011858502789,A
79,-0.03565997484976123,B
86,0.7412203660487328,B
18,-1.0020872990271965,C
27,-0.5690047908679715,C
54,-0.22073681836242579,A
98,0.2501413001170627,C
26,0.6920694660565303,C
55,-0.15189600841921702,A
39,-0.3983816688027441,A
38,0.9529939731754277,A
58,-3.0464925603538466,A
43,-0.9976660542798303,C
92,-1.8057869692097963,B
56,-0.9143233971251234,A
97,0.4419214052497837,A
66,0.8415835678297793,C
99,-2.659497113867127,C
29,1.5904004678799402,A
82,-1.2497791402890703,A
7,1.6306365834231848,C
0,-1.6094368629669051,C
33,-0.46528841142095695,B
35,0.8369631810646749,B
48,1.1275318281763298,A
91,-0.19446115850719095,A
77,-1.6337371605817477,C
67,0.9561560045188365,C
23,1.8660919788227217,B
20,-0.8298070139515554,A
67,-0.2189004654093324,A
75,-1.6688971629151799,A
78,0.7440759136527583,B
73,0.8153366212069425,B
86,0.7364446726168575,B
66,0.39728239953785854,A
22,-0.7534504727224413,B
73,-1.2750276394419713,A
85,-0.6294194985272679,A
91,-1.5040883948672654,A
98,-0.9810912532680534,C
59,-0.3623403482662943,C
42,-1.275488704811277,C
12,-0.20105997909499207,C
28,-0.6441518358100162,B
56,-1.5235549084086302,C
53,-1.282099965103438,C
99,-0.30953992432268773,A
84,0.10209265466447794,C
34,-0.10511534996146801,A
21,-0.003587558774051029,B
37,0.8355521508172359,A
73,-0.13657904731392573,B
38,0.11431769857711693,A
83,-0.5581049555374819,A
58,0.06570519261307955,C
88,1.6300480191110336,C
99,0.36375097163955217,A
57,-1.2224135302882848,B
91,-0.7844189867702298,C
11,-0.02845259594657706,C
20,1.2520965864219067,C
25,-0.6086333145684215,A
97,-0.8227077327646125,C
38,0.4352047105713173,B
60,-0.5731589098135835,C
27,-0.3813689349657461,C
7,0.24580491511139507,C
56,0.67530681000998,A
10,0.358334053462871,B
92,0.3737176060233216,B
62,-1.1789991289989108,C
5,-0.5701882169837645,C
57,0.7817186420450435,B
92,0.7478810430931013,C
92,1.8034661810392285,B
60,-1.3462353355087844,A
65,0.8344001686422203,B
62,1.3622384873425526,C
51,-0.22487160387754135,C
68,0.5408937493665539,B
59,-1.4488926883746331,B
99,1.1320068988394394,A
62,-0.8840996634496036,A
66,-0.019561152333119964,A
89,2.0021684438470255,B
87,1.6355543541055675,B
84,-1.3857048437801855,B
69,-0.3881723307863481,A
45,-0.5197119887576593,B
21,-0.3999213752483908,A
7,-1.103052076216746,A
76,2.272893236127595,A
99,0.9486198839993577,B
44,1.971411633762605,C
59,-0.7327527591213552,A
73,-0.6437083824713504,C
50,1.8146389751913155,A
94,0.8550350618940358,B
66,0.24304756974820493,B
97,-0.32421846415432304,C
30,0.09714539079385413,A
8,-0.1899429314338774,C
40,-0.6777058970504979,C
96,-0.12648858928283718,A
85,-0.3214296071952439,C
87,-0.684152109997727,A
14,-0.39970032164451647,C
88,-0.09680040749179332,C
13,0.5509849980771128,C
97,-0.8043360486759288,B
25,0.2825978705007022,C
72,0.9797460715829399,B
99,0.04448757849165397,A
52,-2.161967919880348,A
4,-0.2828799572896145,B
43,-1.5625320248953394,B
68,0.25981208772192005,C
65,-0.2204975110560004,A
86,0.49388215170091315,A
13,-0.6931430749979351,C
35,1.8142647659658608,C
92,-0.2005374222000019,B
89,-0.011316674715872693,C
36,-0.763078818175866,B
24,-0.7337619992797325,C
55,0.574323934406353,B
51,0.4192509028358181,A
50,0.15727972658496708,B
91,0.8875303667170218,B
27,-1.2111450551284966,C
86,-0.11796574507276282,A
18,0.48231642992272816,C
40,0.1753297178708711,A
38,1.5271929540424198,C
6,0.06483510393959173,B
10,0.8420177527834262,B
73,-2.5355008043318294,C
55,0.06775543192239261,C
27,1.2964339129908573,A
40,-0.9658396257538109,C
1,0.8488425647303571,C
38,-1.0154218872066674,B
64,-0.332149766961061,A
29,-0.5842132252816932,A
52,0.13643158913389114,A
88,2.3152410663821206,A
99,0.32455333421491506,C
19,0.5997841481506598,A
37,-0.2554524081555489,A
51,-0.4541053821125983,A
93,0.05580902627556501,B
3,0.3419116845169112,A
38,-0.1573278675451554,A
21,-0.26428027644797936,A
61,-0.195620713870501,C
61,-0.5969205380391726,C
95,-1.8186530833721621,B
80,-0.6548555491081648,A
32,1.3332486819069431,B
67,-0.6029695210199575,C
44,0.14963082791984406,C
94,-0.3202648176774216,C
92,0.4279894942090721,B
49,1.7052353655642924,A
92,0.29118734900384075,C
39,1.3431126234896256,A
81,1.5942316969455952,C
93,0.8766598480839998,B
76,-0.8875427223139789,C
41,0.31069798746123645,B
32,0.6099670582978458,A
43,-0.4714982411787035,B
22,1.1424562680461825,A
55,-1.4790907470994994,B
36,-0.2366257855809064,B
47,0.4067808426709635,B
24,0.06524443949797713,A
47,0.1309146863883657,C
83,-2.510889277623367,A
82,1.072691286755815,C
56,-0.6846981023879716,A
23,-0.9638803988551036,C
1,-0.4120328523410122,C
18,1.34380113873772,B
86,-0.3994921458059438,B
37,0.03579791490264918,A
72,-0.11071186462464036,B
69,-0.47969473420395653,B
1,-0.16238266822933312,C
66,0.504643050885292,A
25,-0.48962936998736556,A
98,0.02802189213142916,B
22,1.107844418020346,A
86,-0.19045845677979836,A
3,-1.470999395074023,C
93,-1.0232865119300136,B
64,-0.8125932980788864,B
71,0.9955062245543485,B
54,0.5922890708730187,B
63,0.06218849078697945,B
62,1.7021378164427146,B
98,0.5367690559961871,B
99,0.3294037501224768,C
62,0.2992909332818712,A
46,-1.6870901956550632,C
66,-0.44142238994592653,B
12,-1.0591850650660954,C
77,0.9138884468880422,B
25,-0.22055068668237887,A
66,-2.529951487401811,B
44,-2.0940216639084364,B
68,1.0903260617619093,B
8,-0.0500363572182391,A
75,0.5037498898915556,A
97,-0.10406201238524265,C
17,0.005492151619320315,A
49,1.031342981565104,C
82,-0.35302384630314027,A
51,-0.2140558648044094,A
62,0.7241887123132625,A
72,-0.025521507482390165,A
7,0.10899643463011849,C
13,0.35921001720177786,B
96,0.9711003543270198,C
0,-1.8348908262635653,A
54,-1.118417045724393,A
79,-0.10274921110437035,B
68,0.9499474520685725,B
65,0.996715390226463,C
44,1.7437371938549007,A
41,-1.121044574381385,A
29,1.0078003789923249,C
24,-0.2516575719666322,A
77,0.42347323843475504,C
41,-1.0894532073069958,C
4,0.008477111463467697,B
20,0.3969428004500801,B
82,-2.2797635332566633,B
71,-2.5880484979337055,C
83,0.24121826748772127,C
79,0.8344060765737857,C
16,-0.7391320192208939,C
2,0.09050520711065765,C
45,0.9432665463716479,B
33,0.7385985148023425,A
30,-1.2891279835154137,C
61,-2.029659762416462,B
1,0.771305457272178,C
61,0.311549330317907,B
38,0.8643858069241483,B
76,-1.632640881173592,C
53,-0.778854811873576,B
0,-0.003349183145470638,B
82,1.6826856449688627,C
91,-1.9206177464054917,B
8,-2.0397284246746166,A
30,-0.5757785779099486,B
86,0.5612502893220338,C
9,2.7380917991943017,B
14,-1.9587165290383497,B
23,-1.337867083159288,B
88,-0.7818336176740297,C
28,0.5883180499126897,B
90,-1.0455946531634248,B
49,-1.3834323384496143,B
60,0.8771570979339695,B
40,-2.535554740616629,B
17,-2.8645290374235057,A
68,-0.2382701778981518,B
98,-1.0441987820009702,B
64,-0.2958445371619072,C
20,0.42594286417203636,C
65,-0.9777765313014153,B
13,-0.1423346757233697,C
56,-1.6289152044500976,B
35,0.7774952783809237,B
82,0.5453886088725141,B
42,-0.6546191568554282,C
88,0.999716371233123,C
40,-1.3399535929014093,C
62,0.29982454875962555,B
91,0.17601480053878749,B
13,-2.717452663952875,C
28,1.3890548158537859,C
42,1.5105521493178038,C
7,-0.20021101243605252,B
52,0.4893205264416575,B
24,-0.572487480194397,C
70,-0.31527357707315845,B
53,-0.7871948559097133,C
45,0.47574565956671827,B
26,-0.28071347675302705,A
39,0.9348099266826456,A
32,-0.7233062975859674,A
87,-0.37577734696935755,B
88,1.7155365612088258,C
89,0.7928918471588292,B
92,0.8493392637451334,B
2,-0.5228232200503599,A
54,0.7075153435363566,A
42,0.7861654598034616,C
2,0.9707636204771118,C
27,0.14946229402115593,C
41,-0.23361764379285638,A
99,0.33906542609730084,C
69,1.1918047901401103,B
36,0.7408516042026406,C
80,-1.5306162806878179,C
83,-1.2002174149105085,C
99,-0.6276796395128209,A
74,-1.3176512576402897,C
61,-0.47353428327189817,A
48,-1.3407196894327356,B
85,0.39483568567192945,C
90,-1.0079104292006418,B
68,1.236408768695255,C
10,-0.41311013887171977,C
80,0.5008835590007624,A
27,0.42463989905606775,A
84,-0.7760205806598569,B
70,0.15625875331588282,A
26,-0.7169606934077709,A
6,-1.6773643619657397,C
96,1.600058777614934,B
29,0.5501423627594137,C
47,0.4673197867387412,C
89,2.4269648435150315,A
15,0.13008477001520957,C
35,-0.3487124870748146,A
35,1.6785629930129469,A
29,0.6969244072136781,B
81,-0.0532829201438372,B
30,-0.6607872204740265,C
96,-0.42242678022666336,B
47,1.503605649211574,C
88,-0.44135896036586914,C
80,0.31344769289834107,B
38,1.8858118155443215,A
47,-0.011422322928918422,A
21,-1.0978522559979103,A
64,-0.36012249252828266,A
18,1.281085778720141,B
97,-0.8840364666431217,B
79,-0.2781406938322312,C
14,0.5826199461388784,A
38,0.7675135443069339,B
25,-0.6435253765088176,A
48,-0.7532486580920853,A
81,1.1832825452675955,A
77,0.41065053565292403,C
16,-0.8521276132372223,C
32,0.6542224084725106,B
34,1.3531241853888054,A
47,-0.9809817235638509,C
5,-0.04510865130409865,C
68,-1.0397514945904667,C
51,-1.1199531025560303,B
81,-0.44605284420222574,C
70,-0.8373400309646626,B
13,1.703226239141958,B
69,-0.3911833798077276,B
50,1.2622531194295392,B
87,0.2619425690238563,C
88,0.28389758349078803,B
19,-0.4977523445774284,C
31,0.35112092617428625,C
19,1.0254601153421339,B
34,0.04317816908407179,A
81,-1.5404151506856818,B
66,-0.5964482728558064,B
27,1.2671348681748673,A
95,1.1206149991417718,A
76,-0.17303796859948692,C
78,-1.5923450952885465,B
70,-0.1495015985206353,C
58,1.5683484630016382,A
77,0.9252048368467142,C
83,0.4953297818942917,B
24,2.9010499065996767,B
64,-0.1515419780282644,A
5,1.0559192179653203,A
59,-1.3750261696455823,A
34,-0.15529243324496958,A
93,0.19733010813728524,A
75,-1.1820786055813426,C
7,-1.4654088928132942,B
71,-1.0946172670296967,C
25,1.5916957904027407,C
33,1.762972810307527,B
37,0.005817420985258878,C
20,0.7245899866826409,B
66,0.41075554154450894,C
88,-0.12895229911016115,A
8,0.6374489251226896,C
34,-0.5172976090614623,B
72,-1.5482766434839041,A
10,-0.8053072257137553,C
10,-1.5518397882908421,B
10,-0.80398024026887,C
9,1.8073842108203224,B
85,0.424142465504913,C
31,2.453830078764999,A
86,-0.9388912370189704,B
71,0.4093673344920949,A
78,-0.20310718390115276,B
67,0.16000806766633888,B
46,-2.3780355653864302,A
41,-1.5687353661390184,A
87,0.6296381968004507,A
48,-1.5012992491645183,B
39,0.6958205163178217,A
83,-0.237260156240602,A
66,-0.5390454899422158,C
7,-0.08329433995813734,C
3,0.051462711681255026,C
68,-0.5278845413798215,A
10,-0.1794681950194288,C
5,0.3060030175529981,B
43,1.2190170348774354,C
45,-0.39590442336464554,A
24,1.5297125174267083,A
98,-0.32772974972369856,C
8,0.8141533344819691,A
77,-0.943156140708833,B
2,1.0892788216064593,A
61,-1.139658334246452,C
28,0.4032111716227999,A
34,0.38026520371087713,B
28,-1.666971650766643,B
72,-0.34887997551872735,A
35,-0.026081829048365594,C
47,-0.24594120865562896,A
6,-0.5966761771587471,C
61,-0.46042392030811236,B
32,-0.2638831476960079,A
45,-0.9885909394479095,A
68,1.0190482670801753,B
15,0.06005024548667242,B
84,-0.6028973141445337,B
63,1.1281334499173536,A
64,0.7796864452796128,A
72,-0.2454836199198249,C
13,0.4342056559820006,A
88,1.1799732844710744,C
55,-0.2171771080510394,C
84,-0.7269710475275706,A
14,0.8751040807879822,B
96,0.4516934627432545,B
81,0.44399739682038863,B
23,1.2742570805737892,A
67,-1.0442890698905996,A
73,0.8209679735773062,C
85,-1.1388199670988637,C
77,0.19817748133968904,B
89,0.24188861698508488,A
34,-0.15227671284465472,B
21,-2.2251595109168094,C
10,0.9430907672324347,B
54,-2.2805022448038565,B
3,0.388457883064999,A
20,-0.3723163572626373,C
98,1.0471066630513228,B
23,1.39232243273594,B
29,-0.2577880644019639,B
88,0.5640769389684451,B
4,0.9203738255956805,C
24,-0.01343061352152889,A
32,-0.3337801774730172,C
72,-1.449196023412848,B
64,0.9404712677155908,B
62,-0.7239237649832765,C
2,-0.07974797101451801,B
11,0.033593131846671086,C
36,0.33749471057742275,C
55,0.8552178437256159,B
11,-0.6554746323274812,A
17,-0.03469820680764153,C
80,1.1378579790352505,A
30,-0.20795085756617088,B
61,0.7815257226539266,B
9,0.16221469329552735,C
9,0.30019718207547763,C
19,2.5970400941217697,B
40,0.7794290665447867,B
70,-1.149696563409328,A
74,0.04770206551581462,A
16,-0.9517877440894131,C
2,0.5629082491090902,B
73,2.155464189278464,A
8,0.5674619887495508,B
36,0.1943780300615612,A
12,0.48159323235120527,B
90,-0.1411187473719411,A
79,-1.2490264993928886,B
44,0.5572449542038027,B
21,1.1335856921455358,C
86,-0.31345912366126594,A
30,0.8942872871628277,A
75,0.5435889498182047,C
97,-0.5965555941934021,B
67,0.28928856799861885,A
82,-1.8336769018651309,C
62,-0.5451218825359803,B
37,-1.8123681699237182,B
54,-0.20083955955343502,A
38,0.3212836133257861,A
45,1.2058525625793541,C
38,-0.5463865616320744,A
27,1.5332969764706434,A
40,1.821891082050932,B
96,-0.4689306704095865,B
12,1.0137390738865273,B
26,1.0169355050909867,C
16,0.21205331977662362,C
83,-0.8596933244003739,B
19,-1.345262576761654,A
69,-0.46298119491664513,B
31,2.3638955789673886,A
97,0.018856958419582247,A
42,-1.5418632161477583,A
99,-0.7786619389294123,A
46,1.2010764541821115,A
80,-2.1526827391891716,C
56,-0.4494932307105097,B
29,0.026351230028676842,B
25,-0.8232171394872122,C
3,0.3671668654335891,C
56,-0.5404581597799333,B
36,0.33059257766973377,B
69,-0.4247455711785248,C
72,-0.3453871239927001,C
35,-0.32568982715956896,C
50,-0.21962861363508038,A
81,-0.856432509366785,A
91,0.6676985906708923,A
84,-0.3289302114440211,A
70,-1.1121100683326575,A
60,-0.8348994452401513,A
67,-0.3432463033575583,C
62,0.1439689707265438,B
38,2.034796977750477,A
50,0.17477136830267567,A
8,1.094241424943609,A
25,1.1782980046722435,A
7,-0.28406761322412843,B
71,-0.33490768155388845,B
89,0.39132115479744634,A
20,-1.2747412500292756,C
57,-1.2946376345591208,C
86,1.379677849240933,C
35,0.7044074632980805,C
28,0.4715472599076199,C
54,-0.8061114156925545,B
27,-0.27430211679697997,A
24,-0.8478196763598161,B
15,0.11631366970206335,C
81,-0.6320455822461383,A
52,-0.6474359417250417,A
32,-0.10649095924570026,B
44,0.21132922927360204,C
26,-0.3940536492221649,C
70,-0.44557430162253586,B
37,-0.31351653178293476,A
51,-0.7439278839247797,A
81,-1.0489567902108685,A
95,0.11054466323195253,B
48,-0.12686408996190449,A
90,-0.8985446957645042,B
58,0.031166436960295186,A
85,1.242296273798834,C
97,-0.9746369542559353,A
78,0.5249028692144551,B
71,1.2398723101531055,B
97,-0.7756599342755638,B
57,0.23649446934130505,A
39,-0.21996658829727814,A
64,-1.0195473484619326,B
6,-0.11655120682237406,C
20,-0.20082227846947306,C
22,-0.4135300942340647,C
96,-0.6732594484347344,B
65,-1.4093628844892578,B
74,0.10048995975752878,B
67,-0.7024344780425602,B
4,1.1360026421150624,C
55,-1.354664692716042,C
18,-0.23251108412967358,A
23,-0.5070349057109554,A
77,-0.6970484299728799,B
57,0.3062893933122415,C
83,-1.186047969896201,B
1,-0.06628737950004787,C
66,0.16419621298175846,C
30,-0.5585756083415259,C
69,-1.4789595210854212,C
92,0.6173516917005666,C
29,1.9537955913000196,C
64,-0.3103667034006864,B
24,-0.03129672760462893,C
0,-1.2941345864554117,B
31,-0.8100339755828467,A
83,0.21596502531179543,C
14,0.7897009431595668,A
23,0.8786922464061542,B
99,0.9148719368496938,A
71,-0.25228515370873705,A
39,-0.7204041122018356,C
55,0.8259355390222947,B
94,1.0722125292268327,C
51,0.6346316226970399,C
5,-1.2123823950955595,A
20,-0.22392613123700753,B
36,-0.7931849654857556,C
28,-2.256110843504226,C
55,-1.3863593364711788,C
44,-0.43628367989024114,B
36,0.27237748176223187,A
70,0.12792507037635345,A
26,-0.6208439406719614,B
46,0.8703973017082028,B
82,0.23523367647495944,A
84,0.3036088065971076,C
93,-0.9325284684462838,C
26,0.951379889573749,C
34,0.027550272953074727,A
73,1.3011612655613067,A
44,-0.7157367438314808,C
99,-0.4192998400034033,C
72,0.18745048537718323,B
77,-0.0865482766948698,A
2,1.0253320756596263,B
72,1.84150354954112,B
18,-0.594759278683964,C
54,-0.2171805841075514,C
2,0.2990607539430032,A
17,-1.2709498749674328,A
29,1.0436901074276643,A
55,-0.31714869884091335,A
41,-0.5599512238879628,A
65,-1.4818804212832475,C
5,0.7860859360359146,A
70,-0.2607364011384083,B
23,0.10736980606015348,C
12,0.6452958802179736,A
52,-0.3685428853856681,C
86,-0.19280667704952217,A
52,-0.23649228998238805,C
77,1.035742547826907,C
43,0.46941743585132006,C
93,0.10417438740015689,B
39,1.218023325966025,B
95,0.9587686046568641,C
20,0.19596042523740823,B
17,-1.4114159728666198,B
70,2.3581794568014365,C
33,-0.5836401705172339,B
27,-0.3510415956238626,A
96,0.6451431747083396,B
70,0.2673941168363,C
44,-0.36343485395722597,B
38,1.0539977044968112,C
72,-1.2915039991569046,B
99,0.8686056251543529,C
12,2.1208792687143,B
62,0.35885263106816245,C
42,0.380635351244931,A
70,-0.7450805596513554,B
7,-0.8461718561738857,C
18,1.637086403314365,A
94,-0.738124091119843,A
87,1.319290078523936,B
25,-0.2827383726303808,B
76,-0.03477723529820408,B
67,-0.13693012199404092,A
85,1.8547649907143136,B
39,-1.4617109357473383,A
83,1.1922607388629891,A
29,0.03992153930188284,C
2,-0.8850471900383045,B
6,2.4688505797223548,B
25,0.9246156279795353,B
12,0.3335213422023724,B
21,-1.141348890026908,A
73,1.6401766239225788,A
53,0.8945810844823511,A
37,0.20004078609059153,A
64,-0.7769487126905784,A
74,-0.2388694744583978,B
45,0.614946303673728,C
77,-0.8631747492770308,A
21,0.6480975805069444,C
55,1.0779239968324585,C
66,0.01593036726739504,C
59,-0.012579826964054127,C
71,-0.23591097099399494,B
34,0.09560229084359219,B
82,-0.5446342806418036,A
15,-2.321732791835374,A
24,-1.1263575537169428,B
49,0.19563218255073267,A
44,0.6609877108251635,C
84,0.3310897671454096,C
71,0.5376153711896016,C
8,-1.3977409589117165,A
60,0.21438995850422204,B
58,0.5413188098286615,C
4,0.12218339173101686,A
69,0.5332462385902358,B
44,0.6454933945619766,C
98,0.5429889148337099,A
51,0.47093429443754387,C
27,0.6290099959328945,A
13,0.1678879462224458,A
90,1.0317205470505848,B
39,-1.5954621772843012,C
36,-0.9114790533982605,A
26,-0.04205774382387648,C
70,0.3309563566801818,C
9,0.49319644977786,C
24,-0.7585829940236161,A
75,0.5463624127615552,B
87,0.13542975880815838,A
81,-1.4407806814637207,B
80,0.9280729964663675,B
87,0.6481371272564216,B
72,0.25558998242983433,C
88,0.3519317643940216,A
57,-0.8657442319096206,B
33,0.15013595855634843,A
86,0.7985074029450167,A
38,-0.21507532965892268,A
67,-0.25709069234790854,B
72,-0.04376458398274839,B
43,1.1971273431647027,C
67,0.16379691236810714,C
85,0.431583077979514,A
72,2.2341458813648343,A
3,-0.43692585354064684,C
3,1.1632625739465676,C
17,0.6906864980093114,B
98,0.7816057309619016,B
20,-0.595294880651163,B
51,-0.3220979797129058,B
6,-0.6281732011151208,C
69,0.0843478111635302,A
98,0.15490416916474206,C
64,1.4432962480019835,C
7,1.1560985010221065,A
8,-1.3929053850162119,C
44,-0.3010082636514051,B
58,-1.598209116406774,B
39,-0.2172300449827754,B
52,-0.9192778873469971,C
86,0.548213859625475,A
16,-0.5402573460399505,A
36,-0.8823945716169382,B
30,0.6361065020608376,B
70,0.7629228551572375,A
87,-0.10016415612475475,B
80,-0.6786442663044728,B
98,-0.883651474023056,C
9,0.4628543583308621,C
75,-0.28315001437320664,C
71,0.3326275241893147,C
46,0.6716189202767224,A
67,0.7122021297783565,B
16,1.282006730975652,A
18,1.0862281052884197,A
75,-0.045018908821662845,A
2,-0.8291037544934959,A
86,-0.8922044309105538,C
21,-0.9223787766058851,A
86,-1.1593490192247269,C
2,-1.41946532892671,B
12,-0.33016292020731164,C
23,0.29084342588571643,B
20,-0.15239059328568336,A
12,0.5542705690057786,B
15,0.004805510866441646,A
46,0.6626986748774619,C
57,-0.38054075562513195,C
38,0.263479275622009,C
80,-0.3570090461587895,A
79,-0.7716209206227448,B
21,-0.502536574500825,A
87,1.036202722261712,B
17,0.11293484501142576,C
78,-0.6263237557243466,A
88,-0.7837611335890016,C
55,0.7714223613325691,B
41,-1.6557718207744718,C
44,-1.6795037638159904,C
90,0.15983106770504704,A
32,-1.1319661474456408,A
67,0.10925576056832771,C
29,0.972424265197868,B
32,-0.8477112036755151,A
96,-0.16287920103268763,C
13,0.5142311238030042,A
85,0.0651841162273562,B
72,0.295855062071052,A
17,-0.25843359239572344,B
68,-0.08895055026259158,C
58,0.6039560642109084,C
46,0.2820173095356579,B
8,-2.372278758957519,B
34,-1.1935742775022584,B
83,0.09078422042440938,B
17,0.8160174454345914,A
99,1.914895558961587,A
86,1.0409006271433168,C
51,1.635486598273767,B
26,-0.36413388852131734,C
57,1.0660299132073119,A
29,0.2625886214431775,A
14,0.8595101891937227,A
49,-1.529386936337445,C
83,2.0402327954013155,B
70,-0.59418016486227,B
59,-0.3022798563086867,B
43,-1.3744709214559545,C
20,0.4368928610299287,A
68,-0.7886185720693251,A
99,0.12352755874401368,B
24,-1.4770554835607075,C
58,1.4318007656880856,C
40,-1.6245496892438074,A
1,0.2295389306101458,A
