coluna1,coluna2,Coluna3
49,0.5723766455025795,A
20,-0.686849236132639,C
93,-1.5526417180117569,C
6,-0.5578292555873937,C
36,-0.7601473447537876,A
90,-0.3863274017273074,A
18,0.2009925836899024,B
98,-0.7547371602809432,C
34,-0.04419126399086334,B
8,-0.7274810761268115,A
79,2.274572233018994,A
72,-0.1805643455545777,A
14,1.2579689692690623,B
80,-0.27781456401433724,C
27,0.7622730683923531,B
78,-0.0974066272334328,B
73,0.08760691468246921,C
48,1.4723432324794457,A
34,0.40104562392616144,A
67,0.6085102443486327,A
66,-0.16119145711528912,A
55,-0.3137466408531561,B
86,-0.13420505832151336,A
13,0.04556861019055067,C
38,-1.4429945956107837,A
22,0.8154465150584259,A
40,0.07531585861021169,A
4,1.2396358133025522,A
24,-1.7412108820943932,A
13,-1.275935372474064,C
19,1.7586707997381426,C
0,-2.1365670204531595,B
0,-1.4350948398632157,A
56,0.31617052269422125,B
1,1.0291185300150303,C
10,0.8488164891685258,A
86,0.7507787855719397,A
66,-0.7976473279261652,A
88,0.319530218836728,B
6,-1.0336163658934159,B
68,-0.31054130746463576,B
72,-0.7336672690956904,C
42,-1.8208490039311476,B
35,0.5008592130959152,B
21,0.42018768778567356,C
14,2.33755680401012,C
67,0.4130018685884055,C
4,0.28828947017758644,B
97,0.9154799606608994,C
3,-0.5409620637933735,C
86,0.24546925318994373,B
45,-0.48583941320072493,B
5,4.116023697405139,C
56,-0.6409095699995669,B
49,-0.3703351880464994,A
76,0.5937165780615481,C
54,0.041972921684436656,A
66,-1.237497785183931,B
13,-1.0960111899906548,A
3,-0.15209645382626544,C
7,-0.3373562557465111,A
67,-1.7148431519149336,B
70,-0.1543045869392201,B
67,-1.1144691799600215,B
62,-0.3195093074626434,A
92,-0.816509741916426,C
17,1.4958514448610951,A
64,-1.1450946395459287,C
4,-0.40013168311936526,C
23,0.053468760270430474,C
45,-0.5871084653049898,B
96,0.7195082257318601,B
5,1.6987458244454574,B
36,0.48740722275194853,A
25,-0.7461940342201095,B
30,-1.0553086019525404,A
90,-1.0815291461822816,C
5,-0.15168086621390642,C
61,0.8988318250907614,A
22,0.5468455941488877,A
9,-0.9733451119195584,B
72,0.3865662044114779,C
91,0.3603884466159975,A
55,-1.0469386370894407,A
10,0.5937750581467864,B
22,-0.611473951448229,A
8,0.6427116163939056,B
53,-0.8699545524087581,A
51,1.4496876444276723,A
90,0.053687404932541795,C
11,-0.5540774979932236,A
74,0.24079924363929084,C
99,-2.363825945681387,B
68,0.5555260187066429,A
99,0.13088310795610394,C
11,-0.18719127622310358,A
99,0.8342578077594036,C
99,-0.09201815788886289,B
28,0.5138128425269474,A
44,0.7121067534190122,A
79,-0.12437123041692591,B
78,-0.3615632814539541,C
90,-0.2790250967701966,B
16,-0.2699382345389195,B
21,0.007462828613245137,A
34,-1.097106706359457,C
24,0.017783421537922815,A
21,1.8337021517541887,C
87,0.17930475588164985,A
9,-0.04674482499183571,C
55,0.3123106083277576,A
85,1.519670520834841,C
49,0.25263835531310425,B
40,-0.8161968060238532,A
76,0.7868382465443555,C
69,-0.03224815429561279,B
46,-2.7720277240258353,C
64,-0.43692070504000136,A
95,1.0009517845897866,A
60,0.18710071035032566,B
83,0.43872590389503896,B
36,-0.5644827542524266,B
33,1.6646918182556443,C
39,0.6689955478360842,C
81,-0.3757151746842815,C
11,0.33942496115290877,C
68,0.17319042969912565,C
25,2.3267627406512945,C
24,0.21615327705977025,A
94,1.8103571379405592,A
53,-0.5221537162493599,C
17,0.6888863023014451,B
55,0.7326191387532638,A
37,0.34925759030766346,B
63,0.2544329930089849,C
88,-1.0728749128606743,C
64,-0.03092897083958966,A
36,0.2266740307253497,A
5,0.8643918040078709,A
27,-0.5964404873165033,B
28,-0.8835581410706528,C
99,-0.45579657573531795,A
14,-0.7039140347541738,A
24,0.6057918798381678,A
14,-1.199079807581752,C
70,0.7454484378620478,A
33,1.2102677679965543,A
28,-1.4900963026047949,A
53,0.3521507332443423,A
17,0.7127606674334435,B
84,-1.04610203966966,C
40,-0.9308032120370717,B
18,-0.782368505359611,B
17,-0.6010457964936616,A
26,0.8149087879806196,A
57,0.5305950932757024,B
54,0.2416974235357238,A
41,0.6831911908856745,C
89,-0.6768739734674597,A
77,-0.6525544640716796,B
94,-0.2494370125866749,A
56,-0.4201897837049338,B
91,1.2170078898930938,C
49,-0.6193131166739451,A
14,-2.1495461255701893,B
29,-1.123116393099337,A
56,-1.3745586942239023,B
46,-0.0960980438459835,A
0,0.3060793953074748,B
30,0.9606440527318535,A
89,0.8475765306252674,A
59,-0.19157304529760907,C
11,2.0311123955861747,B
76,-0.1889757558928399,B
8,1.374052319377402,B
76,1.3813685703787228,A
88,1.099120893194306,A
89,0.537011324940309,B
42,-0.4226068646055859,C
85,-0.8653861136971298,B
31,-0.6901667225591762,C
34,-0.7790730325719032,B
67,3.213343057445508,C
95,0.2964638197781684,B
62,-0.016572816458861363,B
21,-0.6799658573098519,A
18,-1.216023090655842,A
80,0.5866664720757205,C
55,1.539384529688222,A
62,-0.17650260287785682,B
68,-1.1236110891272098,A
13,0.1103209015330558,C
79,0.6716060939549209,B
66,0.41765044986896377,A
3,1.00941740826479,A
58,-0.6329918600364869,A
8,-0.12607660993743083,C
57,-0.08338085602313314,A
92,-0.7468894601969901,C
17,-1.322232572809649,A
95,0.4847054846995132,A
18,-1.2285525418628218,B
49,-0.9976971465866561,A
46,-0.4270181694031704,B
79,-0.5076732542407292,C
28,0.1208052096594185,B
22,0.7016451617540466,A
61,0.3049158250554879,C
58,-0.27071329429299656,B
53,-1.3659806065291307,C
9,0.5368054772761771,B
88,1.182129324558562,B
82,-0.3776564465940125,A
93,0.7605524538691248,C
64,0.044943951146014544,B
49,0.03682050338007674,B
7,0.21035834653063754,C
33,0.14164245049587504,B
44,0.2685010926240765,B
54,1.494393671900759,B
31,0.04381709299022814,B
61,0.7336882921926405,A
19,-0.022012869589363562,A
23,0.40526458137281224,C
61,0.9638564307725708,A
57,0.03854096832016651,B
68,-0.7105529758498824,B
58,-0.2855002295051934,C
44,1.6397708481000701,C
89,-0.699821572424671,B
50,-0.4104007504223152,C
27,1.6410401728897068,A
44,0.026777701034887497,B
51,-0.3921530442888612,A
24,-0.7175463222431845,A
0,-0.5793729487543829,A
16,0.4871842214786965,B
53,-1.2680166555658012,A
44,1.3958367650483645,B
95,0.9138528138863943,B
6,1.9547205205363227,B
27,-1.7048556019988945,B
9,0.30805451287930863,C
27,-1.189891452031509,B
53,0.6057248551644493,C
44,0.029586364963889732,A
97,0.8697668549332659,C
32,1.6498275203680994,A
96,0.4085123896631949,C
81,1.2079076570384328,A
59,-1.9207120780530615,A
65,1.6990090506562148,B
12,-0.8005091427373565,B
7,0.7365580250023159,A
1,-0.022024622220182827,C
41,0.40238685441964106,B
99,-1.6013824646918242,B
49,2.6028942810537865,A
54,-2.211730353348935,C
23,-3.757279897027037,B
9,-0.1841830023404455,C
37,-1.4273634130322945,B
79,-2.2054566616021085,B
63,-1.6572562750526965,A
74,-0.6739967300737411,A
20,-0.2660746434546287,A
66,-1.2094373928592226,B
21,0.8841240614124811,C
87,0.7355745607150214,A
93,0.6766358254022652,C
41,0.8402532178805364,A
72,-0.8710594759012508,A
24,-0.5211183529070568,A
80,-1.3508243260080401,A
44,0.34670652210321323,B
5,1.6299205175087257,B
93,2.1122317190877453,C
68,0.4781256605830029,A
37,0.028372141403698634,C
15,1.2257799592143388,B
72,-0.870927968256145,B
49,-0.2217015190085508,C
33,0.799249037888423,B
21,-1.246375235900512,C
83,-1.0970787728577813,C
49,-0.25449037569223637,C
66,0.7316777118300163,B
84,0.7660216228040904,C
82,0.25208937155595396,C
32,-1.9200087482689159,B
60,1.3677571348828488,C
6,0.5702063621159872,B
0,-0.34320655109666026,C
74,1.7584050460014593,B
25,1.3466908217647444,C
11,-0.8524233301014363,C
88,-0.42733780783806313,A
11,-0.15760858378026052,B
41,0.898639788782566,C
41,-0.5889626536143687,C
62,0.6184353888014134,C
83,0.21008555150157868,A
78,-1.3716258774876777,B
86,1.1822305576797958,A
29,0.07184652973334896,A
72,-1.4970703146566664,C
34,0.14226700902658948,A
78,-0.10058953638084936,A
95,0.6566769264857637,B
14,0.5028767935701747,C
92,1.0655851437124328,C
2,1.0471338222766975,C
16,-1.4584706713111575,A
4,-1.313852102005708,B
47,-0.6024844962006376,B
71,0.8380018968298178,B
25,0.6961859199871085,B
27,0.4539484406896792,C
33,0.085385775314577,A
42,0.788901472677475,A
14,0.3331257707038253,C
67,1.179771828511251,B
1,0.12733789017393904,B
73,1.1831201448936841,B
22,0.6027731830572683,B
8,0.16283930364353466,B
19,-1.2959325221771105,C
32,-1.6018496403902502,C
56,-1.0189061883873698,B
16,0.09197141387640373,A
6,-0.3412820461241266,A
52,2.0345318704273545,C
88,-0.16063740216034705,B
23,0.6393707776029461,A
32,0.006810256595220036,A
98,-1.5830979801269083,C
3,-0.6056180520301224,B
59,-0.4203713594624369,A
15,0.6811393650284211,B
82,-1.450961561221454,C
33,0.13536703411215728,B
2,0.5635019021586446,C
8,-1.2960762173848286,A
86,-0.9238395361275118,A
24,0.026911984863634837,A
11,0.05712525496064545,A
33,-0.020593280835483518,C
47,-0.055905651655798916,A
72,-1.567580268626068,A
64,-0.5201835510794665,C
50,-1.2772931405421724,B
13,-0.8321008673043037,C
31,-0.9933431928669063,C
57,1.9605747804232232,C
56,-1.094769408829158,C
36,-1.4402816695914085,C
72,0.10584155121953111,C
45,-0.8858213113955946,B
88,0.5746476127726304,B
23,1.070397674119151,A
87,1.4230325453240986,C
6,-0.5821058083863948,B
58,1.2525835092988487,A
35,-1.2102146121638286,A
38,0.9704915402318722,B
6,-0.5997017410457081,A
90,-1.2474786644339635,B
52,0.6764306471233124,A
88,-0.8073508306693412,A
36,-0.9436964909546423,A
47,-0.5325460894366869,B
44,1.346074752356044,B
81,-0.07068587901644738,B
74,1.0396827835687814,A
13,-0.05374653702877455,A
51,1.3099868509963675,B
11,-1.7880406053808613,C
48,-0.28165596194642245,B
16,-0.9543117501811462,B
0,0.9826470291165665,C
25,-1.3492124189181527,B
14,-0.5908024540714533,C
43,0.344977190379609,C
5,0.43667414451436926,A
68,0.034582799781978105,C
77,0.8737482380624332,C
61,-2.9025488906537396,B
92,0.23135918711233963,C
31,-0.6251220362361403,C
83,-0.0846722371324286,C
2,-0.07433804333520123,A
14,-0.4491948522133779,B
71,0.11300608651802617,B
37,1.906345169961166,A
43,0.08307743944978861,B
20,0.585951384593397,A
51,0.282907622171326,C
8,-0.7146833264543745,A
70,0.6185870439427887,A
12,0.2958414764043681,B
71,0.8524206814156824,B
19,2.175087978791905,C
11,-2.147607154602587,A
52,0.19077481810868233,C
8,-0.643816557124703,B
97,-0.3399889503020859,C
52,-0.6133597461964362,A
34,0.12475198674073908,C
18,-1.588838645853573,B
34,0.9239406149686518,B
86,-0.03309653749440252,C
5,-0.8338005099159548,C
57,-0.24363518007140503,C
78,1.3879825486932977,C
52,1.1483921980139025,B
98,1.8015287777761302,B
91,0.5131652257572353,B
5,0.36984974091793904,A
11,-1.0964883910753076,A
97,-0.029371010188365698,C
89,0.9337521563207564,C
37,-0.16724974416768115,B
57,-0.5622232502972864,B
26,0.499771341465451,B
62,0.6478548190778298,C
59,-0.25755601332908673,A
23,-0.030875731784969603,C
32,-2.0544325081411268,A
82,0.16884061320977084,C
29,0.06319359541374134,C
56,-1.93184811073927,B
15,0.013525908788024028,B
63,0.5889163080252073,A
6,0.8071313743376118,A
92,0.42537509510212207,A
89,1.3162060113420038,B
74,0.9805910512413083,C
77,1.4996682554912808,C
58,-1.3407418921823868,C
68,-0.5778424010378239,B
11,-0.08289495067918624,C
23,-0.26251356667097064,A
10,-0.5465042219120726,C
81,0.640206761849122,C
95,0.9337384088958172,C
67,-1.1974381331056987,B
60,2.1032173379756802,A
65,-0.43211798720708583,A
88,-1.5177880842417035,B
58,-0.14418004792128658,A
39,-0.09505019779595568,A
75,1.5092265678728463,A
39,0.06454283142743841,A
59,-1.7642122135236684,A
29,-0.800773257619562,C
87,0.0965159672193219,A
64,0.1305972760616771,C
84,-0.9526935700916626,A
90,-0.39661634552538205,C
98,0.9836484355693729,B
40,1.0850425782443356,A
25,-0.19749730157285716,B
81,0.8414603395920731,C
45,1.3109903443026478,B
4,-1.0358286902818583,B
94,0.27946483668683386,C
71,0.22126252922866282,C
87,-0.11079629141460413,A
82,0.4984760648720257,A
11,2.190003944166935,C
55,0.6374530282603468,C
68,0.1811497232757021,C
71,0.7655809840435229,B
91,-0.3148803210076729,A
78,-1.7771065888727653,C
92,0.4378624999559709,A
73,-0.10879341496096222,B
50,1.450667845111798,B
87,-1.5510236059532723,A
35,0.339603678424524,B
3,-1.3456371189565255,C
15,-0.5910745555416829,A
69,-0.5436102976609032,B
94,0.07969225061073117,C
85,-0.29221129481545793,B
65,0.35803108949847057,B
41,0.4795094887852745,C
37,1.0481834871479898,C
32,-1.7299328454142895,B
42,-1.0959231664886606,C
31,-0.09035543525180152,A
88,-2.292053684890386,A
22,0.6183653746448422,C
4,0.7822244684647657,A
33,0.9076776205136236,C
9,-0.15922661607059935,B
18,-0.2673817806573599,A
95,1.4976702282136403,C
93,-0.01850767773357271,B
2,-0.3977106469688908,A
96,-0.5767342960218546,B
67,0.8484979290884079,B
35,-0.9009711352408555,A
61,1.5258808113621805,A
69,-0.7620970679282898,C
36,1.7236377983150601,C
71,-0.6142277839861092,C
60,-0.37507747861979274,A
80,-1.7751106488913782,C
6,-0.930180076923912,B
9,-0.9793245270613097,C
70,0.41993691560905744,B
42,-0.13338682205368682,A
58,-0.15304213890822524,B
61,-0.5755830367872566,A
38,2.3364608988230917,C
22,-0.002417063001160857,C
48,-0.17331551029262235,A
61,-0.08364734124549851,B
55,-0.5858674185657184,B
54,0.5283577792709395,A
86,0.36587482592786374,A
52,-0.8286802969368791,C
54,0.6971260510262542,A
90,0.3903526042588368,B
25,-0.15413461997632208,A
63,-1.0330401049128932,A
90,1.4268452063834796,B
88,1.9272228648796663,A
90,1.1162408754102544,A
95,-0.8540715606825984,B
76,-0.17168413890796977,A
78,1.0457210364980185,C
38,-0.5540187186673414,C
1,0.39995863296427675,B
92,-2.448124268661408,A
76,0.6330922716947986,B
49,0.27051592942679337,C
27,0.20479020056794892,B
19,1.0057439262631975,B
56,1.6465852811052013,C
58,0.6724822215006221,B
33,-1.5869039334079815,B
28,2.4391074220832962,C
71,0.4750992062179791,A
66,0.9091869018377603,A
25,-1.1311708775066502,A
3,0.5994796899984972,C
94,1.2262823015659456,C
64,-0.3138572729286768,A
72,1.5748119367868878,B
24,0.15136730227443868,B
75,0.3926861448680753,C
3,-1.231139955667012,B
72,0.07943600099063736,C
51,-1.7878606539899853,B
78,-0.16695526871240748,C
3,1.1754136528803605,C
93,0.5175586095695962,A
32,-1.3864852785921782,C
76,0.6908373968443539,A
51,0.7449042243872778,A
75,-1.7787806593649655,B
0,-0.09130131007847175,B
40,0.23857765812174256,B
51,2.096048589709835,C
18,-0.416287247224697,A
50,-1.5940183945646527,B
87,-1.858070544977344,B
3,1.4267867896585527,A
41,-0.36879260404548775,A
21,1.211117567299308,B
83,-0.15434450472887173,B
11,3.8815027608095733,C
65,-0.22326897711303148,B
42,-1.6445856736046558,B
85,1.1240772326927322,B
52,-0.8810483776119765,B
96,0.39123593890931274,A
73,-1.0200297406725014,A
63,0.29155318740263114,C
28,0.41407653297464714,C
82,0.62705532941515,A
92,-0.8981522114035809,B
74,0.37642499876367314,B
63,-1.1612471827603457,B
62,0.06866086647644325,C
15,0.655903757388353,A
11,1.2706434830501285,C
2,0.4008286356082784,A
76,-0.3725760799715181,A
85,0.10647741783228758,C
28,0.997188123542764,A
48,1.220210256924408,A
84,-0.6596365428150023,A
10,-0.48193374754747503,A
41,-1.428127972684265,A
91,0.48318200226116553,A
19,-0.35235263190806987,B
91,-0.8337914210116151,B
75,-0.029402317489656448,C
15,0.662149512169578,A
25,1.0721646740119475,A
38,-1.0620299608137642,B
63,0.37384562878686267,B
26,1.6978109753396449,B
37,0.40621157580551126,B
96,0.6590982827135641,A
80,1.2500626914907464,A
78,-0.2634225675896091,B
11,1.3338259811514968,A
19,0.4946933739533784,B
68,1.8302390333247316,A
96,-0.3094788290692356,B
79,-0.45327513969503297,A
82,0.928495126449079,A
45,-2.109892964577247,C
57,0.26398118596675846,A
34,-0.03137348947545926,C
81,-0.6124767181401735,C
52,-3.1018481416429453,C
79,-0.06302214444861244,B
94,2.4272797190786273,B
52,-0.7874743537933464,B
44,-0.96254955904365,A
38,0.012695139382379943,C
50,0.8973429749383426,C
41,0.8011403153853871,B
32,-0.051060624105804434,B
23,1.963049319135224,C
45,-0.21282884512845113,A
55,-0.7528412629730071,C
75,1.613765386174495,A
52,-0.9519979186529827,A
33,0.6351708056735206,B
42,1.0760379707391943,C
47,-0.6303918739669354,C
6,-0.5345446545210936,A
26,0.318297130343637,A
51,1.5348831362510482,A
68,-0.5277513640551462,B
0,0.6027290841260377,A
33,0.8897847907498149,B
40,1.1027954775867983,C
56,1.6699761448965798,C
38,-1.5892309564963618,C
70,-0.492562503174877,C
51,-0.3907390117882926,A
49,1.0789299116225266,A
11,-0.656029677357595,C
35,-1.0766006137950543,B
43,-0.7955384544707773,C
29,-0.6191414130654646,C
19,-0.9768556057943543,C
25,-0.9514515563353897,A
1,-0.21267573202683662,C
13,-0.3506261178402385,A
82,0.13929639299742286,B
9,0.2866435943428452,B
16,1.144845755743829,A
22,-1.3527520672918234,B
30,1.681356118834965,B
66,-0.7254598764322296,C
88,-0.03426300518331593,C
38,0.7650325203700173,A
57,1.0684088827469567,A
7,-0.8823027899583636,A
98,-1.3135840791965157,C
20,-0.6999592627259162,A
74,-1.4555658459771788,C
67,-0.44467637758367307,C
3,0.24489541087657415,B
24,-0.19938084856867558,C
70,0.4298800282237443,C
21,-0.9168141137874991,B
1,-0.12794565865477317,B
59,-0.5765823842151531,A
75,1.5899266536351933,A
61,0.14711097320111804,A
60,1.346962863739999,B
94,-0.7858076107852211,B
94,1.0320619830157929,A
82,0.92072398763483,C
71,0.8891831278840383,B
93,1.0051760326383126,C
63,1.4200663201174524,A
45,0.9482389047172666,A
13,-1.1509613010664705,B
3,-0.6724343144982846,B
52,-0.49972242202536304,C
98,0.07142140748038026,A
95,-1.2620210742558384,B
96,-2.1773486513162394,B
21,0.21504449292860545,C
59,-0.7046602899364143,A
89,1.6263665708719977,B
26,-2.011033705141496,C
65,-0.5488432109599177,A
11,-0.9485115906859661,B
9,-0.14440831145250216,A
62,-0.028884195702703775,C
77,0.8359576068497017,B
44,1.1625874404069465,B
72,1.5580036701117002,B
35,1.2052171317035794,A
77,-1.7672118702193444,C
83,-0.36110898784993556,B
58,1.4684945589002658,A
46,0.5710335523528817,C
50,1.189308175649665,A
98,0.3294158161741055,A
84,0.13360585735516206,C
70,-0.11135161723746989,B
45,-1.5851967927706767,C
44,1.1478284374859424,C
74,-0.754213625333097,B
78,-1.8416385372022237,A
18,-1.3830759034713376,B
26,-1.0653311319300494,C
29,0.5854938637037478,B
59,0.7984054412915349,B
88,-0.34996068628900334,A
84,0.5412716829086832,B
25,0.601135737160447,B
11,-0.7304336732722007,A
1,0.3996627241140382,C
90,0.4384479199622786,A
3,0.09405701273191087,C
23,-0.9202166085600553,B
42,1.1889947932964087,A
30,0.5851339686895668,C
94,1.8782205370573344,A
10,-0.2664300576158989,B
68,1.8864545783419793,C
72,-0.6538886868058916,A
13,-0.02543053792305972,C
89,-1.6728765066478208,B
86,-0.683816635906857,B
62,0.19945389349261694,A
30,0.47429932909018113,A
82,2.4969714316138076,B
59,-0.5573047593095424,C
50,-0.2192463280927009,C
68,-0.009727908031612177,C
89,-0.6252428377020207,C
6,-0.6602642989932074,B
49,0.8385842042135276,A
85,0.16167354375375428,A
35,-0.47652970241692144,C
20,1.1475335164877283,A
52,1.3005024873415985,C
6,-0.006514240176388272,C
22,-1.1962606910898914,B
12,-0.13423465598644402,A
83,0.21182779493998524,C
92,0.7749229459831801,C
88,0.13660088930649275,B
90,-1.4906202448400627,B
4,-0.8682278050177822,A
99,-2.2757767371982927,C
34,-1.3307357730390026,B
82,1.338318694122757,B
22,-0.06904226109519279,A
74,-1.390311348410722,A
27,1.2087915225057377,A
60,-1.5403310815341067,C
82,0.8273960177189332,A
34,-0.2611651177356789,A
12,0.5671697792645732,A
50,-0.26916795364800433,A
50,-0.6453370146147149,B
46,0.37017706128217803,C
90,1.4186394600181989,A
52,0.32585685477563775,B
99,-0.8281082946177181,C
21,1.1538466877357814,C
14,-0.538050384096165,A
88,-0.3944736283166769,B
3,-1.6095284355020283,A
43,0.6302821864837722,C
74,-0.7633772710749078,C
30,2.0227805666804377,C
67,-0.4552116143956627,A
2,-1.0595310742012398,A
61,0.5457336321895143,A
82,-1.9267072257116271,C
28,0.6426016455632514,A
11,-0.8894202650382621,B
26,-1.3957011152040821,C
17,-0.1690103950161623,B
73,0.5391002054884351,A
98,-1.1369663422115575,A
83,-2.2684908804934265,A
31,1.6932020854445506,A
36,-1.055692730837725,C
67,0.8068572112253319,C
10,-1.9761639624682557,C
26,0.6334555326661919,C
45,-1.358368558441613,A
51,-0.9902745114866273,A
0,0.7564435577091382,C
23,0.7214341118710965,B
4,-0.2796278231939453,C
55,-1.8113166395979203,C
47,0.0762000224189459,C
68,0.3984594198345974,C
33,-0.6820087707831344,A
47,-0.9409010672968469,C
89,-1.6565723863477022,A
88,0.07379853751205935,C
18,-0.983256663648104,B
70,-0.9135434862057147,B
17,-0.2784627807277254,B
88,0.46548715943675256,C
13,0.4723940054611143,C
21,0.7023543954618789,C
95,0.8242772825476049,A
48,-0.13943831591967076,A
83,0.14789176480455762,C
53,-0.8462022239541209,B
0,-1.5472254718467988,C
26,0.36965493959555323,C
49,-0.5918059102517647,C
11,-0.6624773001173598,C
4,0.7907628860172388,B
20,-0.253408792613711,A
85,-0.35936153583578223,C
99,0.4894469328186581,C
3,-0.906742301355924,C
33,0.0021461538427428027,B
38,0.3997987139213367,A
72,-0.10761172854394978,C
0,0.21427544338264895,A
27,0.43197781881296277,C
81,1.6392498709231866,B
59,0.3998632791158681,A
66,0.1479190287669933,A
0,-0.5801285388308149,C
90,0.45034303660903946,A
53,0.2180575983450745,C
94,0.3376775433170578,A
22,-1.536554938685911,B
57,-0.5926266051230693,A
85,0.6200380222555779,B
1,0.6609581616502471,B
97,-0.3001871340274637,A
64,0.7367040547353575,B
17,-0.5692483120300981,A
37,-0.43860298347917365,C
16,0.8247574380716615,A
22,-0.6048052017011314,B
74,1.1540918086843654,C
52,0.21408817939253943,C
72,-1.3841518242540936,A
62,-1.5742527353204312,A
15,-0.06666861075773484,C
13,-0.46535368035894337,C
76,1.2650693861571833,B
21,-0.9261961787295413,B
7,1.198042377474963,B
42,0.533689411859605,C
33,-0.16914863681959863,A
12,-0.4697458326115374,A
70,0.3071705258835784,B
16,0.19390554067866791,B
43,0.8027264832673148,C
9,-1.4750139275496719,B
43,0.45829452323801356,C
83,-0.5722244204867778,A
72,-0.2014162459124445,B
38,1.137511645193089,A
57,0.3602194154080801,A
15,1.4357235251289986,C
10,0.0011886651838548844,A
41,-0.19862799007946955,C
1,-0.4966682104668698,B
81,-0.48743263415852545,A
39,-0.6311643682178256,B
56,1.2258089384929203,A
59,-0.45160405157101535,C
48,1.5658006944725664,C
35,-0.9374003377127033,B
88,0.5349676078502761,B
94,1.3820304941966712,A
26,1.3478224443167628,C
61,-0.24348129365564872,B
39,0.9354924980469675,C
9,1.9290946839424172,B
69,0.023861266219003297,B
64,-0.808411448188394,B
12,-0.06500011633213211,A
8,-0.5101079788083859,B
8,0.704398352604067,C
88,0.18922483643077112,A
89,2.1812217401544247,B
86,-1.0864837542135426,A
83,1.124833109650492,C
60,1.4189331761927186,B
28,-0.7482642044619636,B
81,0.2354628281200449,C
64,-0.6368727336109415,C
41,-1.6999458112832002,A
35,-0.6029174770902641,A
69,-1.292044509468734,C
