coluna1,coluna2,Coluna3
60,1.72805319747456,B
25,0.7247066465703882,A
81,-0.7104636164212041,C
11,-0.12749237555640247,A
14,1.0879685891465558,A
66,-0.10321094005421211,A
82,-0.9964694685490926,C
80,0.7771507978031257,B
3,0.036883301941965055,A
73,-0.08272078375114388,B
12,-0.3839406314120761,C
76,-0.16511847085229525,A
20,-0.5288285745446587,C
85,1.8039045705274728,C
51,0.10055021366691426,C
22,0.48275342595174,B
73,-0.6370261859114587,A
13,-1.3685844679193138,A
7,-1.376955348096862,C
64,-1.0420259429115368,C
14,-0.021621636679472478,C
74,1.381170864436345,B
84,2.1941166565786663,B
49,0.21395637210700397,B
8,-0.023411392416744444,C
65,0.9124732534013731,C
88,0.9123249887168103,A
26,0.5682334522266057,B
45,-0.09426290865690275,A
39,0.5097996699272054,C
93,0.6494147589745194,A
44,0.04798105946782324,C
38,1.6127634287817272,A
4,-0.5669100806745633,C
20,0.940880538343076,A
35,0.8713050812054763,B
76,-2.316831957183705,B
9,-0.8195971236047919,B
92,-0.12374378503527235,C
57,1.2475675076614128,A
29,-1.624919037748607,A
87,0.518826042702771,B
85,-0.8991069561336575,B
15,-0.18632997139578267,B
0,0.050047813457453356,A
91,-1.603797552708342,C
15,1.7024650732720403,B
21,1.2913018176353865,B
84,1.8000600765939732,B
79,0.7826946483702586,C
80,-0.05114160938593285,B
15,-0.5466279911252886,A
23,-0.1517916388299733,A
29,0.03761076011600686,A
30,1.0850555432174673,A
80,1.0433331715864669,B
89,0.5912593629821487,A
41,-1.2134205404110003,B
12,-0.8583870371307439,A
14,1.1296129264034713,A
6,-0.3979413718995208,A
39,-0.22781721348489212,C
82,0.5093802828820453,C
42,1.3744059223027536,C
56,0.301119963983639,B
42,-0.6472986116573615,B
3,0.8718819773703765,A
3,0.5922078683312128,B
0,0.846867844992391,A
97,0.03966516618125333,B
1,0.9051909712911282,B
43,0.05132118112563509,A
28,1.067464636291647,B
39,1.058094356830129,A
21,1.877075769737993,B
74,-1.1188575032475059,A
70,-1.5325126852659143,C
29,-0.9105765865689943,C
18,-0.46303458542046283,B
41,0.014778714583694865,B
52,-0.7230788035081416,C
10,-0.3700827964100643,A
53,-2.048052880454156,B
51,-0.6643726672246398,A
44,1.465648576965255,B
72,0.49565299857169315,B
68,-1.0080351126600717,A
73,0.3071620692859236,C
79,0.6360936204986801,B
19,2.4768979729991303,B
27,1.914268891615309,C
61,-1.255310552909899,C
9,-0.721920766652782,C
43,0.507726291039508,A
76,1.3362231069844097,C
7,0.3970811488420739,A
6,0.11046828859799618,C
84,-1.2651155654802164,A
58,-0.3236901710510163,B
52,-0.43176998064566563,B
26,0.9101807424422742,B
39,-0.45911708638055965,C
0,-0.3631925215740781,A
64,0.5129081584075866,A
43,0.18208162085464102,A
52,1.6826494657994384,C
57,-0.741244170645137,A
22,0.12606864947390856,C
31,-0.5387620128996043,C
59,-0.08154215829897929,B
47,-0.4504836816985153,B
79,2.4714875351330834,A
13,1.485668215131492,B
74,0.528586071428536,A
8,0.170786010772875,A
35,-0.10023941215955412,A
59,2.124000371809228,B
80,-0.8747948103708089,C
9,0.2674491010491903,C
50,-0.8848031800913816,C
72,0.5543320057973159,B
13,-0.13142399873848312,C
58,-0.16558820872382607,A
11,0.026832783052668997,B
65,1.6206728891740025,A
36,0.2080007938295518,A
19,1.2551873578578856,C
99,1.3217080112971828,B
59,-0.22632909530433437,B
39,-0.31972613678332984,C
73,-2.2522860838737846,A
82,-0.9642699319813255,B
30,0.5149370357539718,C
30,-0.8547428930766032,C
72,-1.1795228443473242,C
53,-1.9507983795419368,C
97,-0.34959978060935504,C
71,-1.1363836266204221,A
87,-0.211620106760614,A
19,0.47726502785827035,A
34,1.8530403343321493,A
86,-0.41555991619208466,A
40,0.0208207862044763,C
36,0.08475750090103525,B
75,-0.08200460254634914,A
65,-0.12421421135956644,A
23,-0.7723321504842388,A
70,0.9825166269966598,A
66,0.22357879334340805,B
6,-1.1017597121722122,B
22,1.0006335196079,B
15,1.2704426082406783,C
58,0.9480874577151861,B
13,-0.8607374015353484,C
5,-1.2175243357736827,A
48,-2.3626886621612346,C
66,-0.5611019412472179,C
53,-0.7924952544987043,C
34,0.8685759318648422,B
94,1.2489847871447841,A
17,-1.808369452317876,B
9,-1.9969552104970485,B
0,-1.328295144428437,B
41,-0.1441853905379138,C
43,-0.44855637504765344,B
47,-0.13427771348713335,A
95,-0.6537598092222909,C
3,2.3564691451210007,B
66,0.2748716549075322,A
7,0.4779836558230963,C
89,-1.527800626199012,A
63,0.32692464963054074,B
73,-1.9497270718060398,B
66,0.34221794844052134,C
20,0.3403212438781449,B
7,0.849800289176108,B
44,-0.12061409004186094,B
68,-1.1317153854192303,A
60,0.1623843584161768,C
51,-0.7816955053240229,B
79,0.21299042884161654,B
49,-0.17960527738429174,A
79,1.9506162251323946,A
20,-0.022322915137832425,A
95,1.455797434622353,B
72,0.08801012099755041,C
75,-0.4134028054047981,B
8,-0.467683647483114,C
92,-1.0089026928501457,A
26,0.03887138173757219,C
90,-0.9334084297213672,A
71,-0.4611213199756097,A
47,1.766351478894411,C
22,1.8568607969216995,C
37,-0.2457618656347445,C
74,-1.2692371458503768,A
48,0.5169408031957261,A
20,-0.8359150333707014,A
28,0.7527948113192479,B
5,0.32829621690974503,B
35,0.33117745177536456,A
53,0.16005501995365967,B
51,-0.28520871328321357,C
91,0.6039692768809685,A
15,-0.13598358005273634,A
43,-1.743828670928545,A
53,-0.2632961441367657,A
85,1.2544661410634426,C
71,1.8871845139104866,A
34,0.2949084548448449,A
44,-0.8909368241775333,A
26,0.3910735259410252,B
86,-0.7473709389634381,A
65,1.0742361373802285,A
19,0.6731699730455197,C
67,-0.8625102307739513,B
25,-2.434415690355881,A
83,0.5377898486621486,C
15,1.3451656846767643,B
8,0.6976498542517966,C
72,0.8992641267422559,C
93,-0.913700445803111,C
56,-0.11440342418014215,A
71,-2.944667980230215,C
71,2.545812044242862,C
44,0.5349115879180684,C
22,-0.7729922168291944,A
24,1.0537311536907323,B
15,0.5376222104302083,B
67,0.20995110447419318,C
13,-1.2391887097217884,C
56,1.223070794643712,C
48,0.4371519398938823,A
83,0.15769938744506828,B
8,0.9209888032980588,B
53,-1.6685403011206565,A
97,0.6274479959146332,C
74,0.38949181320545845,B
49,0.06789098104842553,C
93,-1.0322157697338938,C
62,-0.5957283636161902,C
98,0.25042348365452216,B
51,0.355733698324477,B
50,-0.9419528325759068,C
25,-1.0939428096961947,A
21,0.5371416368873442,B
41,-2.3356074517285315,C
71,1.1454741517170113,A
70,0.6794921435994835,C
81,-1.6336426754914262,A
62,-1.101643736795767,C
8,0.4498977365366768,C
21,-2.600839543439147,A
76,-0.6890579316066157,B
10,1.326694344769052,C
86,-1.6516389750682567,C
55,-1.0335447179511006,B
77,-1.3412273701530986,A
33,0.2940757758868076,B
70,0.18836714415870343,C
77,-0.8265344437826471,C
86,-1.6975702732268596,C
93,0.8567145366253125,A
91,0.389043304799536,C
70,-0.45319422237300033,A
71,-0.5567918707312511,C
29,0.40003363098831446,B
24,-1.6158301298334785,A
75,-2.4069420148331955,A
80,-1.206520900621788,C
42,0.15124807768798595,C
29,-1.5128319801267551,A
41,-0.2709116483315777,C
25,-0.13701144247598068,B
6,-1.879031936546649,B
96,-1.2892592386239095,C
47,-0.19070324552622947,B
58,0.31176476843102674,A
49,-0.49018240169320837,C
83,0.9457720940813216,A
93,-2.5133276826166373,A
56,-0.2465887810002288,A
25,1.2961260792183213,A
28,-0.7565735810700679,C
19,0.8686196268949773,A
2,-0.4339752885787372,A
13,0.5180973660605452,A
89,-0.45851533001275063,C
8,-0.31718373228721125,B
50,1.756480610174295,B
0,-0.7590942626013282,B
86,0.9605206282215404,A
41,1.7734661321644716,B
14,1.289473784621547,C
74,-1.7420092859087986,C
51,-1.8297482597899417,A
16,-0.6812643990212492,B
77,-1.0894583790393044,A
11,-0.39146339751164116,A
71,-1.1313115174350694,B
23,-0.7163026849414039,B
15,-0.030586531157766557,B
2,-0.3721388961331904,A
59,0.14439685763472457,A
54,-0.02233311080130266,C
0,-0.2109789159799882,C
16,0.7064207431872149,B
6,0.12098954277811484,C
37,0.8028836137681971,B
5,-0.49201804783625425,A
41,-0.6696047576310274,B
90,1.3003920415443495,A
81,-1.3710394328061564,B
72,0.010872660691643124,B
76,-0.38492544369459614,C
20,0.6995671611007845,B
80,-0.15482907582982272,A
73,-0.08272098986126698,B
34,1.4852038222305324,B
82,-0.4684012035612435,C
62,-1.1419756069734155,B
48,0.9390311251647079,A
74,-0.12649603876761298,B
93,-0.025361131756990837,A
54,-0.23742885069241623,A
34,-1.1606068198374098,A
52,-1.1916447529778367,B
44,1.1539892999109038,C
63,-1.5882328718869505,B
6,0.2569784110830331,A
15,0.7669041464922857,C
17,1.6676687092773474,B
33,-0.5387594176581872,C
85,-0.45871483402335983,B
94,0.60781624994656,B
35,0.70343264556897,B
51,-0.3265320636021871,A
41,-0.2782063012987353,C
58,-1.0440833057276095,A
68,-0.25358966688682494,A
78,-0.4302840673505488,C
39,0.09476853856920686,A
23,1.1651188142939881,C
57,-1.5092335636207657,B
44,-1.8902766447164092,B
45,0.7438187455001227,A
0,-0.5019748443850199,A
76,0.2923288748625284,C
18,0.7864228808322995,B
70,0.6067799860539013,A
37,0.5269377960399148,C
39,-0.3234604038564916,B
3,-0.6753115693665842,B
78,0.5589201569215569,A
16,-0.8787249502877416,C
83,-0.5163336252327054,C
62,0.9086642307151407,A
15,-1.0552039534527102,C
75,-0.3052597068577342,B
49,0.6079807361329436,C
74,1.4312985349699106,C
22,-1.7295932384236943,C
10,0.41879210874815953,B
69,-1.6856024072735794,B
2,-1.4182369369469894,B
38,1.0372746060486142,B
77,-1.393402014321092,B
85,-0.7940136265717397,B
26,0.19106736413676528,B
4,0.5509568168992438,B
44,-0.23625515223818527,C
53,-1.94391470753987,B
34,0.34030634291797346,C
37,1.6347186040168795,C
85,0.22653574011437294,C
91,-1.30804392488869,A
36,-2.3258832481875085,B
26,0.06405964552265125,B
3,0.2523127800721658,C
74,0.1186241187248459,A
79,-0.03151473543671124,A
55,-0.14872748014302967,B
76,0.8059741520853024,B
64,-0.8579609382262425,C
2,0.04253860250112448,C
97,-1.3488775384999103,C
51,-0.2765112278259388,B
15,0.38967926521330104,B
31,0.7927302521416641,A
55,0.45082901763836863,C
78,-1.0107589181637813,A
30,1.9113239526630637,A
85,-1.1770346258603375,B
47,-2.509221597526871,A
7,0.6367037966526822,A
76,0.0791693306148026,C
59,0.2948283959694955,C
56,-1.4129226712870708,B
87,-0.8242069394791096,B
8,-0.8375752999023133,A
26,1.5017220510536544,C
3,-1.087584923084078,A
39,0.43197778548234755,B
61,-0.8247735802131095,A
23,0.6674476220239908,A
37,-0.2944238131537909,B
69,0.7313088798182076,B
73,1.0327437213151702,A
99,-0.04339931746283774,B
60,0.30800038139836544,A
20,-0.287703493455944,B
23,0.7403378869924839,A
98,-1.4937147061392164,A
52,0.9667080348095466,A
57,0.9630307176243036,C
40,-0.13576436047619525,C
44,-0.4018266661423648,A
28,0.14695444209011427,C
48,0.7172478934071459,A
70,-0.14599717757093633,B
10,-0.7379990653505656,B
94,1.0979973632002225,C
85,-0.8539518510482987,C
72,0.3588369086884982,C
5,1.553760642107656,C
37,0.10232173170631798,C
29,0.7945545449683123,B
42,0.8858565450402289,C
98,-0.19516024948551966,A
58,1.2297861191130417,A
72,0.41902989077736963,B
25,-0.9411673908142917,C
68,0.030684150342782386,A
9,0.22848696066327218,C
97,-0.44618457384737586,C
72,-0.16052425934806144,A
31,1.121133985923103,B
93,-0.8118309710824095,A
39,2.9760939441218928,B
82,1.0718163984647402,C
15,0.1654279020788969,B
9,0.8203220677574302,C
70,-2.1691781368211283,A
8,-1.740551724265295,C
75,0.23462196344448114,B
72,0.13931752184360632,B
74,-1.062660297536261,A
58,0.05069171541496328,A
76,-1.080761304920749,C
86,1.5150967572236544,B
81,-1.5260065801495972,C
58,0.9830261672188809,B
59,0.9528027680947804,C
49,1.1407821466740067,C
6,-1.8444747398562287,B
0,0.6465576872945897,B
88,-1.0261964713302765,A
80,-0.3658275142706393,C
14,0.13513325974272256,A
62,-0.038212240304506796,C
20,-1.3054501576882158,A
15,0.9996690652973143,B
36,-1.2783973965740527,C
23,-0.2814397674006247,C
92,1.7470307950320894,B
98,-0.3239910035412108,C
23,-0.07870890916434058,B
70,0.33229596122393334,A
61,-0.5097506955502881,C
15,1.4463450127586326,B
37,0.3301950073578535,A
31,-0.06653887902779643,C
67,-1.0471446360545922,A
3,0.6389753154181439,C
36,0.9015781390216823,A
51,0.3735728651537438,C
36,0.24684268721321212,C
86,-0.7101050249064784,A
41,0.5557751337445525,C
81,0.33478388689524174,B
37,0.10370497253659494,A
53,0.7964536656898401,A
53,-0.24414716573684297,C
18,-0.9815230609837065,C
92,0.29267179442484537,B
51,1.1445426051480294,C
83,-0.9274149658481589,A
37,1.9017945109385554,A
52,-1.5830419864059508,A
84,-1.304768467469313,B
33,1.407892028498732,B
14,-0.2197187769401861,B
95,-0.08810021601772837,C
22,2.1976166165428754,C
57,-0.689697553140228,C
49,0.49765928656305464,B
5,-0.31621544677552116,B
23,-0.8599127406330602,A
18,-1.395680476622925,C
53,1.0575608007578443,A
86,0.012142246899565513,B
48,-0.8479869815480259,B
52,-1.157227221462693,C
28,-0.8788279298241614,B
49,-0.4233656670899467,A
60,-0.09998872096780813,B
53,-0.12221066329268963,B
21,1.1923718447153004,B
34,0.47327056700793624,C
44,-0.8986794684953657,B
61,-0.0029374756130268287,C
36,-1.0418226104592228,B
47,0.09948043673156054,B
58,-0.34520586857223123,C
76,-1.2386347948417835,B
14,-0.8088677797798542,B
65,-1.8466136351785556,A
93,-0.12626544324703312,A
42,-1.205086676872635,A
29,-0.36033152090802734,A
37,1.661365000171722,C
11,0.9710292963072886,C
65,0.71359963785922,B
27,0.8415318006358663,B
25,-0.05020265104752168,C
68,1.3351696862125688,A
65,0.27769742638796235,B
20,-1.0808657330318703,C
87,0.7422556124029243,A
80,-0.4565471111794596,A
76,0.2965848352782382,A
3,-1.3166880723280927,C
31,-0.35818795800939374,A
87,0.35163521615406323,B
65,0.6051254527516345,C
54,0.9725115213383347,B
43,-0.9152236655923547,B
96,0.03007281199667583,C
10,-1.6825569682996604,A
22,-0.0016979134325687546,B
11,0.7046441594760402,C
63,-0.2670479475283438,C
83,-0.9789587061941636,A
78,1.7932264146281132,B
62,-0.19866993192507199,C
96,-0.34375707265120103,B
2,-0.9995557546294465,B
46,-1.2625634744736927,A
24,-1.4140592993424403,B
14,-0.24065759166182008,B
60,0.3963648063681135,B
46,1.9301443429045755,A
99,-0.20416763464181392,B
29,1.2256216213988624,C
38,1.7483811629858639,C
47,0.297519067402111,A
84,0.807329079849466,B
88,-0.104025786744741,C
56,-0.7898400004868567,B
67,-3.3839431023740394,C
4,-1.0173424990430155,C
40,-0.6360546713598059,C
47,0.3132416782954083,C
66,0.5043253715364366,A
16,-0.32411381301013836,A
62,-1.657135337140654,C
87,0.2727114128806096,C
59,-0.1792019260636451,B
38,-0.19911487350626908,B
78,0.4348186256831092,B
87,-0.978435211032887,B
97,-0.42221707087868143,C
85,-0.1084499697425154,A
49,-0.790208201495243,C
83,-0.005877464673026022,A
40,0.338396629818105,C
97,0.9225329099284569,B
72,0.011311401758529878,B
26,-0.6957117066948905,C
8,-0.6433280163929297,C
17,0.02010983021095752,A
59,-2.034135115006328,B
33,-0.19899603725552212,A
91,0.7643999362748517,B
6,-1.1913645711890093,B
8,0.6639819371123716,C
59,1.7295277282955597,B
54,-0.06968903657851949,A
81,0.6614422746737083,C
69,0.9893181812816679,C
26,-0.2228307490743047,A
77,-0.009416883867500007,A
10,2.984415765852694,C
23,0.8265928873432733,A
51,-0.5774157597544235,A
12,1.4913880374871094,A
57,-0.4316905994717533,C
43,0.9060915073209298,A
20,-0.5608380845799767,C
6,0.14298039091387238,C
85,-0.5590673500496036,C
64,0.7045158498097593,A
15,0.4897808077665332,A
67,-1.33098182642226,A
28,1.5358562369826996,C
1,0.5979282560009704,C
43,-1.556042710296921,A
29,-0.4385734958120181,B
40,0.643629887689966,B
90,0.5908517137608503,A
69,-0.11128651903093215,B
57,-0.9610020891747808,C
41,-1.5131646512903438,B
73,-1.8863656852801278,C
68,-0.19199586083667025,A
96,-1.3621292079383491,B
40,-1.2137117505125623,A
10,-2.8235593579378953,C
78,-0.027186828747257235,C
94,0.09229621501599533,A
57,0.6519304321415572,C
94,-0.31480134865579706,A
5,-0.19188187260911124,A
29,1.0966995351201996,C
42,1.3257779262032037,A
58,-2.10166570747558,B
77,-0.7750052576304961,B
91,0.22856309174762923,B
78,2.1774891744818663,B
58,2.5339484628539948,A
11,1.1501823533335325,C
12,1.6833261431834163,B
39,-0.4946760934570558,B
41,0.5149754570142887,A
70,0.9427561798640227,B
26,-1.1357988275552457,B
75,0.8925678181274227,B
80,0.5570701819154861,B
84,0.002160494856103141,B
73,-0.2711373622518536,C
65,-0.7565418179228885,A
82,-0.04749908699636258,B
62,-1.1223332752500752,B
60,-0.3877132072372192,C
4,0.28960022737194285,A
5,0.4121794922189562,A
89,0.7912848829009849,B
57,1.2534700504307026,B
42,0.11076471825000424,C
73,1.3012106594915143,C
62,-0.607826873474836,B
60,0.23586580210254693,C
81,-0.5892083834145894,C
17,-0.28160950302498916,B
81,-0.862253700028716,A
54,-0.24334977479776074,A
10,-0.2980092599008783,C
0,-0.36173306573669367,B
57,0.3157237112904449,B
73,0.14711437260454505,A
36,1.3608289877451163,A
35,-0.5198951068943365,C
27,1.0254706480129563,A
69,0.8498509179842911,C
65,-0.18282071570791392,B
85,1.7906967279403747,A
20,0.6615003888040027,B
9,-0.8681728499015469,A
59,-0.021323374512776216,C
46,-0.7227303568821163,C
88,0.03813488684292877,C
56,-1.8320682312852659,A
34,-0.26540893283874994,B
27,2.418247770269335,C
44,-2.364284713823919,A
26,-1.4891388133277739,B
39,0.8653142837971308,C
50,-0.33728692083881484,B
96,1.5209276067384854,B
77,-0.29406971624485845,B
92,-0.7233481507478882,B
47,-0.6340005964992058,B
52,0.55172577348755,C
93,2.9877660580113554,B
28,-1.466916278816333,C
60,1.1700244874448404,C
91,0.4975081892419144,B
76,-0.7063537563409271,B
74,1.4215635951035288,C
92,0.3997583390367458,B
32,-0.969508038879138,B
21,-0.592530349346187,C
74,-0.19914653405501034,C
19,-0.5949635716641184,A
74,1.3725077271123702,A
55,1.3007771275471693,A
70,-0.689697380460944,A
60,1.5859720621942373,A
80,-0.13420368249363984,B
64,0.6088740776541937,A
65,-0.8370643178352597,A
63,-0.20261555987917837,A
70,0.11252701742170142,C
71,0.2032838583762653,A
84,-0.3065566915607798,B
37,-0.10740612267450868,B
65,0.600645788694112,A
2,-0.04100087437052262,B
85,-0.07148182654603946,B
42,-0.9167629765022498,B
48,-0.3247084374839604,C
99,-1.075452052458062,B
6,0.8360182864791973,A
94,-2.3352035169158936,A
91,-0.7246388824777525,B
94,-0.9743356019767007,A
86,2.162295802195893,C
97,0.9954785234062177,A
72,1.5897569919304464,C
15,-0.7558659586409456,B
64,0.5625050133366807,B
74,0.11550963999230417,C
57,0.12495526942850797,A
85,0.6543378760267857,A
64,0.22335016853272888,A
18,-1.3280236331676205,A
24,-0.7962577485465449,C
38,1.1961687558000145,A
34,1.8094041947520427,C
87,0.7521765315215857,A
79,-0.37180950584223127,A
47,1.0438415208960845,C
24,-0.32351698999810774,A
41,0.19832710151982227,C
39,3.0750987752705616,C
24,0.14499925726229718,B
64,0.10320564216105542,A
52,0.09905463797423315,A
13,1.07135209274527,A
26,0.45051961923515743,B
59,0.09832622352033457,A
26,0.3635362903839833,B
39,-0.41676246814613727,A
41,-0.490620352972237,B
88,-0.3694903640044675,A
48,0.7558383170340963,C
96,0.07929655268007357,C
19,1.0860636268862462,C
80,-0.6219433864521284,A
47,-0.29724305833725256,A
6,0.9777844953467381,C
36,-0.1180801898600459,C
96,-1.7520180377186474,C
44,-0.6733453588775816,B
84,1.7385742610061086,A
61,-0.362927011322823,C
70,-1.005267915003683,C
66,1.2588026383254882,C
72,0.17333971111131674,A
85,0.6055547435923087,C
79,0.46134659639990294,B
53,-0.3050415673998272,B
51,-1.3420307773452465,C
8,-0.8147074240945665,A
89,0.6179205916087692,A
40,1.0838006909110405,A
85,0.10171361665255221,B
89,1.41223191018042,A
95,-0.46883799695696216,C
49,-1.6343427041640048,A
7,-0.14575440868819542,C
38,-0.11055956237465485,B
18,1.6205991594673461,C
73,0.27937376541663644,B
69,1.1395308779947584,C
92,0.40499816022439783,C
23,-0.6072833444988508,A
55,0.5113747909605904,C
77,-0.34656621830778395,A
83,1.4494257132890214,A
64,-0.4999807040175299,B
52,-0.07133309326219536,B
95,-2.3366117456129487,A
1,1.0868811955299256,B
30,-0.3647129356228983,C
93,-1.2870471616484698,B
2,0.35665302305603147,B
39,-0.0916959064608128,C
99,0.19939857434932323,C
18,-1.8312147728537744,B
48,-1.453620889093363,A
24,0.40522400332146574,A
67,0.4245728350218221,C
66,-0.5400797703574244,C
55,-0.2348306707758056,B
19,0.9393910290942127,A
19,0.8552903676921867,B
53,1.3572299002433004,A
7,-1.0172209446178968,A
39,-0.46445024160602555,C
4,-0.8609301320677684,A
64,-1.4184609015960692,A
46,-1.1965984432905714,B
53,0.6781887724886235,C
92,-0.27529223383053836,B
70,-0.72338805385173,B
74,0.7264826256069228,B
39,1.7259700225341634,C
96,2.5807116449545013,B
70,0.24044137047454808,C
52,0.8699385954872553,C
38,0.20261935475133339,B
19,-0.8999091813206255,C
93,-0.7990038750711194,C
59,-1.3397470709593902,B
98,-0.19397972750065917,C
17,-0.46676498994178695,A
64,-0.28097186542687086,C
78,-0.41902274371971915,A
65,-1.3935918045680116,A
35,0.8033544025119769,B
25,1.1030170322430823,C
98,2.136481399497849,A
58,1.3662914485491757,A
8,0.19296923249623732,C
6,-1.1122967679950306,A
68,-0.9053965491304823,A
37,-0.9560691160967523,C
6,-0.3337485101353988,A
34,0.9475993963794532,C
97,-0.019825673239916883,A
10,0.2672371121728417,C
10,1.1100894130508334,B
26,1.4152835695041572,A
12,0.26856773679869084,A
4,1.9392354034405874,C
98,1.278776331375172,A
43,-0.8879955092116392,B
44,-0.706615561539289,B
44,-0.11482321814610508,C
26,1.5678126644557817,C
93,1.5174561074261186,B
29,0.6832476037342505,C
78,-0.19058508315593853,A
24,-0.4029298684077477,A
12,0.6106514704370501,B
8,1.2140607707582747,A
42,0.21516902545399397,C
72,0.47462207460898376,A
10,1.2500189536507136,A
47,-0.9059807688111788,C
32,0.5630238826022623,C
78,-1.816786601515376,A
53,-1.2559994807432644,A
32,-0.4473849887808796,B
31,-0.862135007095013,B
54,-0.6014510768629523,C
90,1.502236114371962,C
24,1.9353027367136375,B
88,-1.4712064905880122,B
0,-2.4464481249213557,A
64,0.24586090401830057,C
93,-0.12777169324461113,C
50,0.9514725647438498,B
97,1.6342320875545326,A
44,0.6504443572713275,B
54,-0.559731778938004,A
11,-0.6347003437863553,A
33,-2.4173560238408713,B
84,1.574426532394487,C
89,0.31997551647103856,B
55,0.5935841768608305,B
17,0.7749464482032863,C
81,-1.5381622749315829,B
49,0.46048478384588204,B
26,-0.2932158711799745,B
29,-0.330310959887016,C
66,0.2658615656964714,B
12,0.566863067556249,C
36,1.9914917509408103,A
17,-2.1218645073333877,A
22,-0.0558069126666563,B
97,-0.13941412056561803,B
14,-0.2239267656913795,B
1,-2.0127642827167223,B
44,-0.6943472037532384,A
28,-0.12985005686751652,C
17,-0.43424997142111027,A
84,-0.12406049664447169,A
20,1.5850386575402762,A
45,-0.0541544691497191,C
9,-1.2364370436307264,B
87,0.08036690342008494,C
57,-0.8102177345847635,A
8,0.3344014274935991,A
7,0.46923278745650443,C
63,-0.17825864949368958,A
36,0.5992454184390377,C
68,0.20691833712880342,A
22,2.015358596506258,C
49,-1.202309704531208,C
43,1.8111848386585723,C
32,0.7118979989179526,C
14,-1.5313920993286743,B
71,-0.16441647552800448,A
54,0.09894729292339258,B
